Date,Account,Debit,Credit,Category,Month,Year
2022-12-04,CC  BofA,68.09,0.0,Gift,12,2022
2022-12-06,CC  BofA,3.92,0.0,Entertainment,12,2022
2022-12-06,CC  BofA,35.0,0.0,Medical,12,2022
2022-12-07,CHK,41.36,0.0,Utility,12,2022
2022-12-08,CC  BofA,70.0,0.0,Medical,12,2022
2022-12-08,CC  BofA,129.6,0.0,Self Care,12,2022
2022-12-08,CC  BofA,36.15,0.0,Food,12,2022
2022-12-15,CC  BofA,30.3,0.0,Food,12,2022
2022-12-19,CHK,188.0,0.0,Entertainment,12,2022
2022-12-19,CHK,135.0,0.0,Entertainment,12,2022
2022-12-19,CC  BofA,11.78,0.0,Technology,12,2022
2022-12-19,CC  BofA,16.02,0.0,Food,12,2022
2022-12-20,CHK,0.0,500.0,Gift,12,2022
2022-12-20,CC  BofA,16.41,0.0,Food,12,2022
2022-12-21,CHK,4000.0,0.0,Savings,12,2022
2022-12-22,CC  BofA,6.6,0.0,Food,12,2022
2022-12-22,CC  BofA,75.23,0.0,Entertainment,12,2022
2022-12-24,CC  BofA,0.62,0.0,Transportation,12,2022
2022-12-24,CC  BofA,20.0,0.0,Transportation,12,2022
2022-12-24,CC  BofA,36.25,0.0,Entertainment,12,2022
2022-12-24,CC  BofA,16.64,0.0,Entertainment,12,2022
2022-12-25,CC  BofA,8.99,0.0,Transportation,12,2022
2022-12-25,CC  BofA,25.0,0.0,Food,12,2022
2022-12-26,CC  BofA,22.99,0.0,Pet,12,2022
2022-12-26,CC  BofA,6.24,0.0,Travel,12,2022
2022-12-26,CC  BofA,62.4,0.0,Gift,12,2022
2022-12-26,CC  BofA,20.0,0.0,Pet,12,2022
2022-12-26,CC  BofA,188.51,0.0,Shopping,12,2022
2022-12-26,CC  BofA,23.69,0.0,Travel,12,2022
2022-12-27,CHK,1000.0,0.0,Savings,12,2022
2022-12-27,CC  BofA,35.0,0.0,Medical,12,2022
2022-12-28,CC  BofA,20.0,0.0,Pet,12,2022
2022-12-28,CC  BofA,4.0,0.0,Pet,12,2022
2022-12-29,CC  BofA,22.99,0.0,Pet,12,2022
2022-12-29,CC  BofA,5.0,0.0,Pet,12,2022
2022-12-30,CHK,82.23,0.0,Pet,12,2022
2022-12-30,CC  BofA,39.14,0.0,Food,12,2022
2022-12-30,CC  BofA,32.93,0.0,Food,12,2022
2022-12-31,CC  BofA,69.71,0.0,Self Care,12,2022
